,symbol,instrument_token,date,open,high,low,close,volume
821,KALYANKJIL,756481,2025-10-08,488.85,496.4,468.0,469.45,11371196
822,KALYANKJIL,756481,2025-10-15,468.0,502.5,467.05,492.1,15054368
823,KALYANKJIL,756481,2025-10-23,494.95,514.3,492.25,504.9,11642744
824,KALYANKJIL,756481,2025-10-29,505.0,520.0,501.65,512.9,5333331
825,SAIL,758529,2025-07-23,136.6,137.2,123.3,126.01,83586929
826,SAIL,758529,2025-07-30,126.0,126.58,119.75,125.16,57884457
827,SAIL,758529,2025-08-06,124.89,125.21,119.9,122.19,41971727
828,SAIL,758529,2025-08-13,122.5,124.64,120.2,122.98,33220594
829,SAIL,758529,2025-08-20,122.7,125.83,119.0,119.94,31656142
830,SAIL,758529,2025-08-28,119.87,124.69,118.1,123.09,25818976
831,SAIL,758529,2025-09-03,123.85,134.79,123.56,129.45,73887297
832,SAIL,758529,2025-09-10,130.0,133.8,129.23,132.94,28947572
833,SAIL,758529,2025-09-17,133.05,138.24,131.44,137.3,68540960
834,SAIL,758529,2025-09-24,136.6,138.75,130.4,134.48,49249205
835,SAIL,758529,2025-10-01,134.48,137.9,131.31,132.88,85967497
836,SAIL,758529,2025-10-08,132.78,137.0,128.0,128.77,115828926
837,SAIL,758529,2025-10-15,129.0,132.93,127.74,129.95,50838728
838,SAIL,758529,2025-10-23,130.8,133.15,128.9,132.16,89993656
839,SAIL,758529,2025-10-29,133.37,143.27,133.2,137.05,175025231
840,SBIN,779521,2025-07-23,812.5,825.2,793.1,799.2,47891055
841,SBIN,779521,2025-07-30,798.95,804.05,786.55,800.6,51773487
842,SBIN,779521,2025-08-06,800.95,825.5,790.0,820.6,53431994
843,SBIN,779521,2025-08-13,822.65,838.0,819.1,830.4,22749886
844,SBIN,779521,2025-08-20,828.7,833.25,806.75,807.85,26664761
845,SBIN,779521,2025-08-28,807.25,811.0,798.5,803.9,25455141
846,SBIN,779521,2025-09-03,804.3,816.75,803.0,808.85,23109880
847,SBIN,779521,2025-09-10,812.0,833.0,810.4,831.55,33108951
848,SBIN,779521,2025-09-17,834.3,874.25,831.0,870.6,63803108
849,SBIN,779521,2025-09-24,876.0,880.5,853.0,872.45,63951831
850,SBIN,779521,2025-10-01,872.3,877.0,862.8,864.7,35914758
851,SBIN,779521,2025-10-08,866.8,888.1,857.25,876.95,47494744
852,SBIN,779521,2025-10-15,878.1,913.65,877.05,907.85,40604804
853,SBIN,779521,2025-10-23,912.0,935.85,900.95,930.25,49913046
854,SBIN,779521,2025-10-29,933.9,944.9,930.25,934.35,25358695
855,VEDL,784129,2025-07-23,434.85,441.1,418.0,423.9,17249525
856,VEDL,784129,2025-07-30,424.85,425.05,407.2,422.85,24337521
857,VEDL,784129,2025-08-06,424.25,426.85,411.5,417.85,20605619
858,VEDL,784129,2025-08-13,420.3,435.0,412.9,434.2,28244025
859,VEDL,784129,2025-08-20,435.0,436.7,422.25,428.2,68806189
860,VEDL,784129,2025-08-28,428.2,435.35,420.0,431.6,28907158
861,VEDL,784129,2025-09-03,433.25,446.8,431.95,432.8,44201939
862,VEDL,784129,2025-09-10,435.0,463.4,432.0,461.3,51999526
863,VEDL,784129,2025-09-17,465.0,471.0,444.0,457.2,59173791
864,VEDL,784129,2025-09-24,456.95,468.2,445.1,465.8,59458672
865,VEDL,784129,2025-10-01,468.55,479.9,458.5,471.85,44159287
866,VEDL,784129,2025-10-08,471.9,489.1,465.6,480.05,61946103
867,VEDL,784129,2025-10-15,480.05,485.0,467.55,475.65,23337562
868,VEDL,784129,2025-10-23,477.1,509.75,474.65,502.45,61434963
869,VEDL,784129,2025-10-29,504.05,524.4,503.2,506.95,32547907
870,SHREECEM,794369,2025-07-23,32490.0,32490.0,30110.0,30410.0,120312
871,SHREECEM,794369,2025-07-30,30500.0,31110.0,30000.0,30205.0,192517
872,SHREECEM,794369,2025-08-06,30300.0,30935.0,30100.0,30410.0,111276
873,SHREECEM,794369,2025-08-13,30450.0,31920.0,30230.0,30905.0,166719
874,SHREECEM,794369,2025-08-20,31025.0,31225.0,29680.0,30110.0,128774
875,SHREECEM,794369,2025-08-28,30150.0,30155.0,29210.0,29995.0,156546
876,SHREECEM,794369,2025-09-03,30100.0,30750.0,29670.0,30190.0,100749
877,SHREECEM,794369,2025-09-10,30300.0,30520.0,29230.0,29575.0,142503
878,SHREECEM,794369,2025-09-17,29780.0,30190.0,29540.0,29790.0,222047
879,SHREECEM,794369,2025-09-24,30000.0,30110.0,28720.0,29265.0,260900
880,SHREECEM,794369,2025-10-01,29265.0,29750.0,28905.0,29530.0,65937
881,SHREECEM,794369,2025-10-08,29675.0,29745.0,29170.0,29615.0,79210
882,SHREECEM,794369,2025-10-15,29625.0,30285.0,28755.0,28950.0,69863
883,SHREECEM,794369,2025-10-23,29025.0,29350.0,28300.0,28585.0,144437
884,SHREECEM,794369,2025-10-29,28585.0,29425.0,28450.0,28740.0,101831
885,SIEMENS,806401,2025-07-23,3145.0,3162.0,3016.5,3068.0,1402061
886,SIEMENS,806401,2025-07-30,3068.0,3090.1,2928.5,3081.0,2142474
887,SIEMENS,806401,2025-08-06,3100.0,3200.0,2925.0,3135.1,2913516
888,SIEMENS,806401,2025-08-13,3136.9,3213.9,3102.2,3133.2,1102909
889,SIEMENS,806401,2025-08-20,3135.0,3235.0,3039.0,3048.0,2423559
890,SIEMENS,806401,2025-08-28,3057.7,3198.0,3017.5,3190.3,1516401
891,SIEMENS,806401,2025-09-03,3190.0,3230.7,3085.0,3190.1,1277352
892,SIEMENS,806401,2025-09-10,3192.1,3334.1,3131.4,3313.8,2813138
893,SIEMENS,806401,2025-09-17,3316.0,3368.0,3225.5,3240.4,1957584
894,SIEMENS,806401,2025-09-24,3240.0,3244.4,3075.0,3129.2,1616459
895,SIEMENS,806401,2025-10-01,3135.0,3276.9,3094.1,3250.8,1238125
896,SIEMENS,806401,2025-10-08,3250.0,3270.0,3022.7,3107.3,1555925
897,SIEMENS,806401,2025-10-15,3111.0,3150.0,3093.0,3102.9,973355
898,SIEMENS,806401,2025-10-23,3135.0,3177.3,3078.2,3109.7,973912
899,SIEMENS,806401,2025-10-29,3122.0,3165.4,3111.0,3126.8,320648
900,LODHA,824321,2025-07-23,1400.0,1404.0,1190.6,1246.5,33110633
901,LODHA,824321,2025-07-30,1246.6,1255.5,1197.6,1234.0,4875222
902,LODHA,824321,2025-08-06,1236.9,1246.4,1196.0,1214.2,4047848
903,LODHA,824321,2025-08-13,1214.2,1269.9,1214.2,1257.8,5761573
904,LODHA,824321,2025-08-20,1259.4,1327.6,1229.1,1236.8,6301786
905,LODHA,824321,2025-08-28,1239.0,1247.7,1180.0,1194.6,3326328
906,LODHA,824321,2025-09-03,1194.6,1226.4,1168.0,1172.4,3180493
907,LODHA,824321,2025-09-10,1176.9,1217.2,1159.6,1200.7,7618676
908,LODHA,824321,2025-09-17,1206.0,1229.0,1194.2,1205.4,6002070
909,LODHA,824321,2025-09-24,1205.4,1207.2,1128.3,1135.8,4961965
910,LODHA,824321,2025-10-01,1141.5,1159.8,1098.8,1145.0,10682524
911,LODHA,824321,2025-10-08,1150.0,1168.0,1115.1,1142.0,4495599
912,LODHA,824321,2025-10-15,1148.0,1197.5,1144.2,1184.8,5465274
913,LODHA,824321,2025-10-23,1196.0,1199.5,1163.2,1169.0,4329657
914,LODHA,824321,2025-10-29,1172.0,1190.4,1166.6,1171.4,1767030
915,SRF,837889,2025-07-23,3152.1,3260.4,3014.0,3110.0,3420549
916,SRF,837889,2025-07-30,3109.8,3143.9,2965.1,3042.8,2400221
917,SRF,837889,2025-08-06,3040.0,3040.0,2820.0,2846.2,1720476
918,SRF,837889,2025-08-13,2859.9,2981.3,2830.5,2929.6,1722196
919,SRF,837889,2025-08-20,2950.0,3014.5,2826.3,2849.2,2648199
920,SRF,837889,2025-08-28,2830.0,2934.0,2812.8,2903.0,1504061
921,SRF,837889,2025-09-03,2919.0,2962.9,2835.5,2934.0,1220813
922,SRF,837889,2025-09-10,2948.0,3008.7,2925.0,2951.8,1161062
923,SRF,837889,2025-09-17,2959.0,2985.5,2866.1,2903.2,1449778
924,SRF,837889,2025-09-24,2903.1,2919.9,2789.0,2823.6,974648
925,SRF,837889,2025-10-01,2823.5,2974.0,2779.5,2964.8,1369052
926,SRF,837889,2025-10-08,2965.0,3066.0,2956.4,3044.0,2204025
927,SRF,837889,2025-10-15,3046.0,3210.0,3046.0,3148.0,1685609
928,SRF,837889,2025-10-23,3149.9,3198.9,2985.1,3027.7,3115331
929,SRF,837889,2025-10-29,3030.1,3080.0,2962.2,2981.1,796222
930,SUNPHARMA,857857,2025-07-23,1678.5,1718.0,1671.4,1710.5,6890861
931,SUNPHARMA,857857,2025-07-30,1720.0,1748.0,1608.0,1632.1,17848017
932,SUNPHARMA,857857,2025-08-06,1629.7,1660.0,1571.0,1622.2,10286345
933,SUNPHARMA,857857,2025-08-13,1624.2,1651.1,1617.3,1626.6,8788326
934,SUNPHARMA,857857,2025-08-20,1634.0,1660.5,1596.2,1600.3,12064470
935,SUNPHARMA,857857,2025-08-28,1593.1,1601.7,1556.2,1565.2,20392933
936,SUNPHARMA,857857,2025-09-03,1562.1,1604.5,1558.3,1591.7,9283051
937,SUNPHARMA,857857,2025-09-10,1592.1,1622.5,1582.4,1610.5,9536241
938,SUNPHARMA,857857,2025-09-17,1612.6,1668.1,1607.4,1631.2,10905249
939,SUNPHARMA,857857,2025-09-24,1630.0,1642.8,1548.0,1594.3,17588932
940,SUNPHARMA,857857,2025-10-01,1611.9,1663.0,1600.0,1653.1,11082728
941,SUNPHARMA,857857,2025-10-08,1645.0,1676.6,1629.0,1654.4,8981595
942,SUNPHARMA,857857,2025-10-15,1652.5,1696.9,1643.2,1690.5,8300759
943,SUNPHARMA,857857,2025-10-23,1705.0,1712.0,1679.2,1687.0,8190244
944,SUNPHARMA,857857,2025-10-29,1690.0,1722.0,1680.1,1703.4,3002971
945,SUPREMEIND,860929,2025-07-23,4092.2,4375.0,4019.5,4325.4,1705465
946,SUPREMEIND,860929,2025-07-30,4338.0,4340.8,4195.2,4268.4,509552
947,SUPREMEIND,860929,2025-08-06,4268.0,4359.5,4103.8,4219.8,852394
948,SUPREMEIND,860929,2025-08-13,4220.0,4615.9,4220.0,4598.1,1054150
949,SUPREMEIND,860929,2025-08-20,4564.6,4664.9,4522.5,4574.4,853052
950,SUPREMEIND,860929,2025-08-28,4573.0,4627.5,4451.5,4591.3,357004
951,SUPREMEIND,860929,2025-09-03,4590.0,4642.7,4292.0,4378.5,667159
952,SUPREMEIND,860929,2025-09-10,4305.0,4632.0,4251.3,4593.9,1285275
953,SUPREMEIND,860929,2025-09-17,4591.7,4628.4,4320.5,4326.3,522554
954,SUPREMEIND,860929,2025-09-24,4330.0,4383.9,4148.5,4219.6,946336
955,SUPREMEIND,860929,2025-10-01,4206.0,4293.9,4141.8,4226.9,429735
956,SUPREMEIND,860929,2025-10-08,4210.0,4282.4,4112.6,4167.8,379902
957,SUPREMEIND,860929,2025-10-15,4170.0,4266.0,4160.0,4190.4,200207
958,SUPREMEIND,860929,2025-10-23,4206.0,4212.5,3810.0,3814.2,3450118
959,SUPREMEIND,860929,2025-10-29,3819.9,3862.1,3797.8,3809.3,930669
960,TATAELXSI,873217,2025-07-23,6210.0,6259.5,5977.5,6090.5,565858
961,TATAELXSI,873217,2025-07-30,6070.0,6169.5,5941.5,5961.5,592639
962,TATAELXSI,873217,2025-08-06,5968.5,5972.0,5611.0,5617.5,489137
963,TATAELXSI,873217,2025-08-13,5639.5,5800.0,5581.5,5726.5,414032
964,TATAELXSI,873217,2025-08-20,5744.5,5824.5,5455.0,5478.5,730059
965,TATAELXSI,873217,2025-08-28,5490.0,5490.0,5221.0,5425.5,671527
966,TATAELXSI,873217,2025-09-03,5449.0,5681.5,5360.0,5553.5,850949
967,TATAELXSI,873217,2025-09-10,5590.0,5860.0,5590.0,5707.0,1093729
968,TATAELXSI,873217,2025-09-17,5722.0,5782.0,5501.0,5555.5,770607
969,TATAELXSI,873217,2025-09-24,5570.0,5581.0,5210.0,5227.0,829976
970,TATAELXSI,873217,2025-10-01,5266.5,5435.0,5176.0,5389.5,665288
971,TATAELXSI,873217,2025-10-08,5389.5,5622.0,5295.0,5335.0,1938665
972,TATAELXSI,873217,2025-10-15,5335.0,5445.0,5270.0,5354.5,595633
973,TATAELXSI,873217,2025-10-23,5401.5,5625.0,5364.5,5545.0,857461
974,TATAELXSI,873217,2025-10-29,5556.5,5587.0,5492.0,5539.5,204613
975,TATAPOWER,877057,2025-07-23,400.1,405.0,393.5,399.85,24430578
976,TATAPOWER,877057,2025-07-30,401.5,403.75,376.25,385.55,36613070
977,TATAPOWER,877057,2025-08-06,385.55,388.95,376.0,384.45,20847930
978,TATAPOWER,877057,2025-08-13,385.5,390.0,383.15,389.15,12179255
979,TATAPOWER,877057,2025-08-20,388.95,392.45,376.6,377.75,18417611
980,TATAPOWER,877057,2025-08-28,377.75,388.4,368.5,386.05,17030101
981,TATAPOWER,877057,2025-09-03,386.05,392.0,380.1,384.65,16208933
982,TATAPOWER,877057,2025-09-10,386.8,399.8,384.0,396.05,24666731
983,TATAPOWER,877057,2025-09-17,397.25,399.9,390.1,395.5,21031953
984,TATAPOWER,877057,2025-09-24,394.5,396.4,382.2,388.65,16553934
985,TATAPOWER,877057,2025-10-01,388.65,397.5,388.6,392.5,16597748
986,TATAPOWER,877057,2025-10-08,391.5,396.8,381.5,391.55,27992227
987,TATAPOWER,877057,2025-10-15,391.55,402.8,391.3,398.8,19545010
988,TATAPOWER,877057,2025-10-23,398.85,403.85,394.0,398.65,17012956
989,TATAPOWER,877057,2025-10-29,399.0,413.25,398.7,409.8,14726850
990,TATACONSUM,878593,2025-07-23,1085.0,1104.5,1044.4,1061.6,11117778
991,TATACONSUM,878593,2025-07-30,1056.0,1089.9,1054.5,1064.6,4855259
992,TATACONSUM,878593,2025-08-06,1061.0,1067.3,1037.7,1046.8,3312270
993,TATACONSUM,878593,2025-08-13,1047.8,1092.9,1043.2,1085.8,3035911
994,TATACONSUM,878593,2025-08-20,1086.0,1106.9,1070.1,1079.9,3526091
995,TATACONSUM,878593,2025-08-28,1081.5,1105.6,1055.2,1100.8,4179167
996,TATACONSUM,878593,2025-09-03,1102.9,1126.0,1061.2,1083.5,6162220
997,TATACONSUM,878593,2025-09-10,1083.5,1109.3,1081.7,1092.1,5495706
998,TATACONSUM,878593,2025-09-17,1103.1,1144.4,1103.1,1128.5,7615405
999,TATACONSUM,878593,2025-09-24,1125.0,1147.1,1103.0,1129.3,5440632
1000,TATACONSUM,878593,2025-10-01,1129.1,1152.0,1115.3,1120.0,5183570
1001,TATACONSUM,878593,2025-10-08,1112.0,1132.4,1108.4,1118.9,4664914
1002,TATACONSUM,878593,2025-10-15,1118.9,1187.5,1109.0,1174.6,7559291
1003,TATACONSUM,878593,2025-10-23,1174.6,1191.2,1144.4,1168.9,3957704
1004,TATACONSUM,878593,2025-10-29,1169.0,1188.0,1167.0,1176.6,1917226
1005,TATAMOTORS,884737,2025-07-23,676.7,706.5,676.25,692.35,50958698
1006,TATAMOTORS,884737,2025-07-30,690.0,690.0,646.0,654.6,64941693
1007,TATAMOTORS,884737,2025-08-06,655.0,660.95,627.1,654.1,58652808
1008,TATAMOTORS,884737,2025-08-13,657.2,703.35,656.65,700.25,47474606
1009,TATAMOTORS,884737,2025-08-20,700.25,700.8,678.3,681.65,38838413
1010,TATAMOTORS,884737,2025-08-28,679.9,694.65,667.8,684.4,33167603
1011,TATAMOTORS,884737,2025-09-03,688.0,722.25,683.1,715.55,56168165
1012,TATAMOTORS,884737,2025-09-10,717.65,721.95,702.7,713.25,39919809
1013,TATAMOTORS,884737,2025-09-17,715.0,725.25,694.85,701.35,57792391
1014,TATAMOTORS,884737,2025-09-24,700.5,703.3,655.3,680.2,81736340
1015,TATAMOTORS,884737,2025-10-01,681.0,739.7,679.2,698.05,81382794
1016,TATAMOTORS,884737,2025-10-08,694.9,702.0,376.3,395.45,134398249
1017,TATAMOTORS,884737,2025-10-15,403.0,403.4,388.0,401.85,79422686
1018,TATAMOTORS,884737,2025-10-23,407.5,414.15,401.0,411.5,41469408
1019,TATAMOTORS,884737,2025-10-29,412.5,419.0,407.05,412.45,17268988
1020,TATASTEEL,895745,2025-07-23,163.25,164.75,158.2,161.69,75667136
1021,TATASTEEL,895745,2025-07-30,161.69,162.79,152.51,159.62,110730109
1022,TATASTEEL,895745,2025-08-06,159.62,161.65,156.26,160.16,82931898
1023,TATASTEEL,895745,2025-08-13,160.96,162.4,154.83,159.23,147582255
1024,TATASTEEL,895745,2025-08-20,158.2,162.76,154.64,155.03,97864465
1025,TATASTEEL,895745,2025-08-28,155.78,159.07,153.05,158.39,71242469
1026,TATASTEEL,895745,2025-09-03,158.4,172.5,158.4,169.15,175898253
1027,TATASTEEL,895745,2025-09-10,169.19,172.27,168.46,172.02,76317707
1028,TATASTEEL,895745,2025-09-17,172.5,173.81,169.35,173.29,108705420
1029,TATASTEEL,895745,2025-09-24,173.16,174.44,167.2,168.77,98739035
1030,TATASTEEL,895745,2025-10-01,169.0,174.74,166.13,171.43,113379328
1031,TATASTEEL,895745,2025-10-08,172.0,177.82,169.25,170.51,150722580
1032,TATASTEEL,895745,2025-10-15,170.83,174.49,170.11,172.78,69417812
1033,TATASTEEL,895745,2025-10-23,173.9,182.06,173.64,181.81,140043157
1034,TATASTEEL,895745,2025-10-29,183.67,186.94,182.05,184.35,75881507
1035,TITAN,897537,2025-07-23,3472.4,3489.8,3355.6,3379.2,2954676
1036,TITAN,897537,2025-07-30,3380.0,3443.0,3307.0,3418.2,2707638
1037,TITAN,897537,2025-08-06,3437.0,3534.0,3377.7,3486.8,4822188
1038,TITAN,897537,2025-08-13,3486.8,3577.3,3463.2,3568.1,2748900
1039,TITAN,897537,2025-08-20,3560.0,3672.8,3552.0,3594.0,3543633
1040,TITAN,897537,2025-08-28,3552.1,3655.8,3552.1,3620.6,2484035
1041,TITAN,897537,2025-09-03,3605.0,3740.0,3590.0,3630.1,2859159
1042,TITAN,897537,2025-09-10,3632.0,3648.7,3502.0,3556.8,2266293
1043,TITAN,897537,2025-09-17,3561.9,3572.7,3405.0,3439.2,5789371
1044,TITAN,897537,2025-09-24,3430.0,3474.5,3303.1,3367.0,12540790
1045,TITAN,897537,2025-10-01,3370.0,3459.3,3351.0,3418.2,4635028
1046,TITAN,897537,2025-10-08,3474.0,3580.0,3460.0,3537.4,7486495
1047,TITAN,897537,2025-10-15,3532.9,3749.9,3511.0,3729.0,4520943
1048,TITAN,897537,2025-10-23,3765.0,3800.0,3688.1,3717.0,4524783
1049,TITAN,897537,2025-10-29,3734.2,3773.9,3714.2,3750.7,1333708
1050,TORNTPHARM,900609,2025-07-23,3504.0,3784.8,3495.2,3768.1,3739990
1051,TORNTPHARM,900609,2025-07-30,3782.9,3787.9,3583.5,3589.2,1995113
1052,TORNTPHARM,900609,2025-08-06,3580.1,3641.8,3490.2,3626.1,1194394
1053,TORNTPHARM,900609,2025-08-13,3629.7,3675.0,3587.2,3651.6,1382948
1054,TORNTPHARM,900609,2025-08-20,3666.0,3700.0,3580.2,3604.8,1440706
1055,TORNTPHARM,900609,2025-08-28,3636.0,3650.0,3541.6,3582.9,652289
1056,TORNTPHARM,900609,2025-09-03,3582.9,3652.9,3558.8,3643.3,745810
1057,TORNTPHARM,900609,2025-09-10,3644.9,3676.8,3512.2,3535.5,658218
1058,TORNTPHARM,900609,2025-09-17,3543.9,3689.2,3514.1,3651.5,1530655
1059,TORNTPHARM,900609,2025-09-24,3670.0,3680.0,3483.1,3603.2,1937748
1060,TORNTPHARM,900609,2025-10-01,3603.1,3637.6,3481.0,3536.9,1503032
1061,TORNTPHARM,900609,2025-10-08,3537.0,3594.9,3480.6,3522.0,1012007
1062,TORNTPHARM,900609,2025-10-15,3520.3,3685.6,3494.0,3590.9,692666
1063,TORNTPHARM,900609,2025-10-23,3572.0,3634.6,3552.9,3576.5,588493
1064,TORNTPHARM,900609,2025-10-29,3574.7,3612.0,3554.5,3602.4,227496
1065,ADANIGREEN,912129,2025-07-23,1018.4,1038.3,973.0,1015.6,13091873
1066,ADANIGREEN,912129,2025-07-30,1020.0,1024.5,965.2,971.75,7873329
1067,ADANIGREEN,912129,2025-08-06,975.9,977.5,903.5,930.9,9623364
1068,ADANIGREEN,912129,2025-08-13,932.1,975.5,914.05,973.4,5797651
1069,ADANIGREEN,912129,2025-08-20,969.0,984.0,926.0,931.25,5757803
1070,ADANIGREEN,912129,2025-08-28,931.0,943.45,908.5,933.85,4593414
1071,ADANIGREEN,912129,2025-09-03,933.85,954.15,916.25,943.7,4871100
1072,ADANIGREEN,912129,2025-09-10,946.5,1004.8,945.8,987.85,8503765
1073,ADANIGREEN,912129,2025-09-17,992.0,1177.55,974.3,1131.45,71069466
1074,ADANIGREEN,912129,2025-09-24,1126.0,1141.7,1010.5,1026.85,23410946
1075,ADANIGREEN,912129,2025-10-01,1031.8,1089.4,1026.5,1060.7,11773250
1076,ADANIGREEN,912129,2025-10-08,1063.0,1072.2,1024.1,1036.2,7840828
1077,ADANIGREEN,912129,2025-10-15,1039.0,1067.0,1028.1,1040.0,6706106
1078,ADANIGREEN,912129,2025-10-23,1049.3,1061.9,998.6,1004.2,6846208
1079,ADANIGREEN,912129,2025-10-29,1028.0,1151.8,1012.1,1140.1,47960062
1080,VOLTAS,951809,2025-07-23,1356.3,1369.0,1301.2,1335.1,3717289
1081,VOLTAS,951809,2025-07-30,1320.0,1348.8,1306.0,1317.0,2378845
1082,VOLTAS,951809,2025-08-06,1319.0,1327.4,1192.0,1245.0,6468642
1083,VOLTAS,951809,2025-08-13,1249.9,1402.2,1243.7,1378.9,8193745
1084,VOLTAS,951809,2025-08-20,1388.8,1388.8,1339.0,1347.3,4222164
1085,VOLTAS,951809,2025-08-28,1347.3,1445.0,1334.1,1440.6,4932610
1086,VOLTAS,951809,2025-09-03,1436.0,1470.0,1398.0,1412.3,5419582
1087,VOLTAS,951809,2025-09-10,1417.0,1434.0,1371.5,1414.6,4304300
1088,VOLTAS,951809,2025-09-17,1417.4,1437.9,1356.0,1372.7,5528086
1089,VOLTAS,951809,2025-09-24,1371.9,1389.8,1332.7,1353.5,5416653
1090,VOLTAS,951809,2025-10-01,1349.1,1377.4,1332.9,1372.2,4393009
1091,VOLTAS,951809,2025-10-08,1367.1,1437.6,1341.4,1391.7,8741050
1092,VOLTAS,951809,2025-10-15,1382.0,1460.0,1375.0,1455.8,4290081
1093,VOLTAS,951809,2025-10-23,1450.0,1463.8,1404.4,1428.4,4024737
1094,VOLTAS,951809,2025-10-29,1415.0,1425.9,1386.7,1419.8,1554485
1095,WIPRO,969473,2025-07-23,260.25,263.4,247.25,251.8,45000040
1096,WIPRO,969473,2025-07-30,251.45,252.5,241.1,245.91,33451276
1097,WIPRO,969473,2025-08-06,246.0,246.29,238.4,241.72,33962589
1098,WIPRO,969473,2025-08-13,242.89,249.01,240.12,246.96,28558347
1099,WIPRO,969473,2025-08-20,245.3,257.29,245.3,252.03,63467952
1100,WIPRO,969473,2025-08-28,252.02,253.15,248.66,250.93,24213752
1101,WIPRO,969473,2025-09-03,251.9,252.4,241.27,249.15,34551487
1102,WIPRO,969473,2025-09-10,249.3,257.17,249.25,254.01,37490127
1103,WIPRO,969473,2025-09-17,253.3,259.8,247.21,249.63,53037988
1104,WIPRO,969473,2025-09-24,248.33,249.12,235.01,239.37,47331486
1105,WIPRO,969473,2025-10-01,240.0,245.0,237.84,243.53,33100398
1106,WIPRO,969473,2025-10-08,243.25,251.25,242.57,248.42,33666719
1107,WIPRO,969473,2025-10-15,250.0,254.07,239.11,241.36,79696638
1108,WIPRO,969473,2025-10-23,244.8,247.8,241.4,242.38,44099730
1109,WIPRO,969473,2025-10-29,243.6,244.77,240.5,241.92,17121539
1110,MARICO,1041153,2025-07-23,718.9,723.8,690.2,698.2,7294644
1111,MARICO,1041153,2025-07-30,698.15,734.85,696.15,716.05,15650239
1112,MARICO,1041153,2025-08-06,720.0,724.1,695.2,704.1,6708000
1113,MARICO,1041153,2025-08-13,705.05,730.0,699.25,727.95,5663134
1114,MARICO,1041153,2025-08-20,727.85,759.0,715.2,717.75,13986974
1115,MARICO,1041153,2025-08-28,726.0,746.2,708.7,741.9,8031121
1116,MARICO,1041153,2025-09-03,742.0,754.75,724.45,732.5,6451075
1117,MARICO,1041153,2025-09-10,734.0,738.95,719.55,723.9,8612203
1118,MARICO,1041153,2025-09-17,730.0,730.0,704.5,706.0,14767619
1119,MARICO,1041153,2025-09-24,709.0,713.75,690.3,697.4,10343455
1120,MARICO,1041153,2025-10-01,697.0,721.95,691.3,714.95,7364380
1121,MARICO,1041153,2025-10-08,710.0,719.55,704.35,708.2,7000149
1122,MARICO,1041153,2025-10-15,708.25,742.0,705.2,722.05,7350097
1123,MARICO,1041153,2025-10-23,722.0,736.5,713.0,720.05,6251334
1124,MARICO,1041153,2025-10-29,720.1,724.7,717.15,721.5,3447714
1125,MOTHERSON,1076225,2025-07-23,97.7,103.75,96.98,102.59,85146934
1126,MOTHERSON,1076225,2025-07-30,102.69,102.8,95.06,97.38,57892004
1127,MOTHERSON,1076225,2025-08-06,97.6,97.8,89.7,90.27,72717743
1128,MOTHERSON,1076225,2025-08-13,91.0,99.85,89.86,99.4,86841882
1129,MOTHERSON,1076225,2025-08-20,99.69,99.69,92.51,92.96,58706002
1130,MOTHERSON,1076225,2025-08-28,93.0,97.4,91.1,96.47,83889118
1131,MOTHERSON,1076225,2025-09-03,96.37,99.5,93.49,98.82,124747884
1132,MOTHERSON,1076225,2025-09-10,99.0,110.9,98.91,109.89,192061376
1133,MOTHERSON,1076225,2025-09-17,110.5,112.38,108.06,112.08,104612884
1134,MOTHERSON,1076225,2025-09-24,112.5,112.6,103.26,105.65,113536483
1135,MOTHERSON,1076225,2025-10-01,105.6,107.4,103.54,104.12,41761779
1136,MOTHERSON,1076225,2025-10-08,104.7,105.34,101.01,105.05,76428230
1137,MOTHERSON,1076225,2025-10-15,105.0,108.55,103.83,105.37,53739943
1138,MOTHERSON,1076225,2025-10-23,106.9,109.65,104.93,106.98,57394130
1139,MOTHERSON,1076225,2025-10-29,107.0,108.8,105.15,106.88,22510831
1140,HDFCAMC,1086465,2025-07-23,5599.0,5673.0,5504.0,5627.5,2337193
1141,HDFCAMC,1086465,2025-07-30,5634.0,5725.0,5567.5,5673.5,2065818
1142,HDFCAMC,1086465,2025-08-06,5691.0,5714.5,5445.5,5466.0,2252821
1143,HDFCAMC,1086465,2025-08-13,5499.0,5740.0,5404.0,5719.0,2132378
1144,HDFCAMC,1086465,2025-08-20,5710.5,5927.5,5639.5,5759.5,2281698
1145,HDFCAMC,1086465,2025-08-28,5745.0,5745.0,5442.0,5530.5,1372866
1146,HDFCAMC,1086465,2025-09-03,5540.0,5745.0,5537.5,5652.5,1540662
1147,HDFCAMC,1086465,2025-09-10,5670.5,5840.0,5670.5,5779.5,1416859
1148,HDFCAMC,1086465,2025-09-17,5807.5,5905.0,5773.0,5883.5,1142232
1149,HDFCAMC,1086465,2025-09-24,5864.0,5900.0,5438.0,5532.5,1669559
1150,HDFCAMC,1086465,2025-10-01,5524.0,5688.5,5524.0,5556.5,1288953
1151,HDFCAMC,1086465,2025-10-08,5530.0,5712.5,5430.5,5594.0,2141603
1152,HDFCAMC,1086465,2025-10-15,5617.0,5934.5,5560.5,5707.5,3613066
1153,HDFCAMC,1086465,2025-10-23,5745.0,5745.0,5506.5,5646.5,1436117
1154,HDFCAMC,1086465,2025-10-29,5421.5,5469.0,5288.0,5364.5,2944508
